timestamp_utc,open,high,low,close,volume
2026-07-29T11:10:00Z,27989.25,28003.75,27986.25,27992.25,706
2026-07-29T11:15:00Z,27991.25,28018.25,27983.25,28007.5,897
2026-07-29T11:20:00Z,28006.25,28023.75,28002.5,28002.5,657
2026-07-29T11:25:00Z,28003.25,28022.25,27996.0,28000.75,552
2026-07-29T11:30:00Z,27999.25,28008.0,27976.25,27982.5,749
2026-07-29T11:35:00Z,27980.5,27983.5,27959.5,27967.0,509
2026-07-29T11:40:00Z,27966.0,27979.75,27963.0,27965.75,491
2026-07-29T11:45:00Z,27965.25,27995.75,27957.5,27988.0,891
2026-07-29T11:50:00Z,27986.75,27987.75,27959.0,27960.5,570
2026-07-29T11:55:00Z,27958.5,28004.25,27956.75,28002.75,629
2026-07-29T12:00:00Z,28002.0,28004.25,27977.5,27984.0,602
2026-07-29T12:05:00Z,27984.0,28007.75,27953.25,27960.0,773
2026-07-29T12:10:00Z,27960.5,27978.5,27933.75,27940.0,1043
2026-07-29T12:15:00Z,27940.0,27947.5,27868.25,27886.5,2980
2026-07-29T12:20:00Z,27888.75,27901.25,27852.75,27868.75,1617
2026-07-29T12:25:00Z,27868.75,27903.75,27867.25,27867.25,828
2026-07-29T12:30:00Z,27867.0,27888.25,27844.25,27888.25,1276
2026-07-29T12:35:00Z,27887.0,27892.25,27870.25,27888.75,836
2026-07-29T12:40:00Z,27886.75,27918.5,27880.0,27911.75,885
2026-07-29T12:45:00Z,27912.0,27928.0,27905.5,27925.25,893
2026-07-29T12:50:00Z,27924.25,27931.0,27910.5,27926.5,1005
2026-07-29T12:55:00Z,27926.5,27933.25,27903.5,27907.75,777
2026-07-29T13:00:00Z,27909.0,27917.0,27878.5,27881.5,1444
2026-07-29T13:05:00Z,27880.5,27895.75,27870.75,27893.75,1160
2026-07-29T13:10:00Z,27892.5,27895.0,27869.5,27872.75,990
2026-07-29T13:15:00Z,27872.0,27886.5,27861.75,27869.25,1182
2026-07-29T13:20:00Z,27868.5,27896.75,27856.0,27894.25,1982
2026-07-29T13:25:00Z,27895.25,27942.5,27881.5,27914.0,3328
2026-07-29T13:30:00Z,27914.5,27983.75,27836.5,27957.25,16466
2026-07-29T13:35:00Z,27956.75,27996.0,27863.0,27886.75,10993
2026-07-29T13:40:00Z,27887.0,27919.25,27858.0,27916.5,7958
2026-07-29T13:45:00Z,27916.25,27948.0,27816.0,27850.5,9535
2026-07-29T13:50:00Z,27849.75,27855.75,27721.75,27753.5,10860
2026-07-29T13:55:00Z,27752.75,27752.75,27667.75,27733.75,10674
2026-07-29T14:00:00Z,27735.25,27790.0,27733.5,27786.75,11875
2026-07-29T14:05:00Z,27787.75,27826.5,27717.25,27726.5,9713
2026-07-29T14:10:00Z,27726.5,27747.5,27635.75,27648.0,10663
2026-07-29T14:15:00Z,27648.75,27690.0,27643.5,27663.25,9317
2026-07-29T14:20:00Z,27663.5,27695.75,27605.5,27620.0,7963
2026-07-29T14:25:00Z,27620.0,27623.0,27538.75,27573.25,11004
2026-07-29T14:30:00Z,27571.0,27652.25,27567.0,27622.0,8830
2026-07-29T14:35:00Z,27622.25,27624.5,27554.5,27564.0,7261
2026-07-29T14:40:00Z,27562.75,27572.25,27510.0,27537.75,9001
2026-07-29T14:45:00Z,27537.0,27575.25,27518.25,27565.75,7420
2026-07-29T14:50:00Z,27566.0,27615.75,27557.25,27599.25,7651
2026-07-29T14:55:00Z,27599.0,27614.75,27551.25,27600.0,6586
2026-07-29T15:00:00Z,27600.5,27647.25,27581.0,27638.25,8414
2026-07-29T15:05:00Z,27638.25,27657.5,27590.5,27644.25,8115
2026-07-29T15:10:00Z,27644.25,27650.25,27565.75,27577.75,6610
2026-07-29T15:15:00Z,27577.5,27625.0,27558.0,27562.25,6234
2026-07-29T15:20:00Z,27563.5,27605.0,27547.0,27602.75,5520
2026-07-29T15:25:00Z,27601.5,27617.5,27550.25,27555.75,4732
2026-07-29T15:30:00Z,27556.25,27584.5,27540.0,27559.25,4795
2026-07-29T15:35:00Z,27559.5,27596.75,27534.0,27535.25,4352
2026-07-29T15:40:00Z,27534.5,27558.25,27518.0,27535.25,3912
2026-07-29T15:45:00Z,27533.75,27565.75,27519.0,27558.5,3788
2026-07-29T15:50:00Z,27557.75,27566.5,27487.5,27492.25,5384
2026-07-29T15:55:00Z,27493.5,27521.5,27464.5,27517.0,5885
2026-07-29T16:00:00Z,27518.25,27542.0,27454.75,27459.25,6145
2026-07-29T16:05:00Z,27459.5,27463.75,27426.0,27462.0,5919
2026-07-29T16:10:00Z,27461.75,27466.75,27419.5,27419.75,3230
2026-07-29T16:15:00Z,27420.25,27451.5,27409.25,27446.25,4638
2026-07-29T16:20:00Z,27446.25,27528.0,27437.25,27515.5,5679
2026-07-29T16:25:00Z,27516.25,27556.5,27513.5,27551.0,4617
2026-07-29T16:30:00Z,27551.25,27586.0,27525.0,27525.75,5598
2026-07-29T16:35:00Z,27525.25,27533.0,27495.5,27527.75,4841
2026-07-29T16:40:00Z,27527.25,27539.25,27485.25,27504.0,3704
2026-07-29T16:45:00Z,27502.5,27554.5,27489.5,27553.0,4086
2026-07-29T16:50:00Z,27552.0,27575.5,27533.5,27563.0,4059
2026-07-29T16:55:00Z,27561.5,27603.5,27556.0,27603.25,4342
2026-07-29T17:00:00Z,27603.75,27665.0,27595.25,27661.0,5432
2026-07-29T17:05:00Z,27659.75,27662.0,27634.25,27652.75,4254
2026-07-29T17:10:00Z,27652.25,27737.25,27648.25,27736.5,5825
2026-07-29T17:15:00Z,27736.5,27739.75,27709.0,27715.5,4699
2026-07-29T17:20:00Z,27714.25,27750.0,27691.75,27694.25,4998
2026-07-29T17:25:00Z,27693.75,27702.5,27651.0,27651.0,4061
2026-07-29T17:30:00Z,27650.75,27695.0,27629.5,27673.5,4495
2026-07-29T17:35:00Z,27673.75,27679.75,27638.5,27658.75,2545
2026-07-29T17:40:00Z,27658.25,27690.5,27651.25,27681.0,3586
2026-07-29T17:45:00Z,27681.25,27698.0,27656.0,27695.0,2189
2026-07-29T17:50:00Z,27696.0,27727.75,27694.5,27711.75,2864
2026-07-29T17:55:00Z,27711.5,27726.75,27677.75,27721.75,3422
2026-07-29T18:00:00Z,27723.0,27888.5,27714.75,27802.0,14792
2026-07-29T18:05:00Z,27801.25,27886.25,27789.0,27855.25,9796
2026-07-29T18:10:00Z,27853.5,27872.25,27775.0,27798.5,7216
2026-07-29T18:15:00Z,27800.0,27843.5,27748.75,27764.5,6731
2026-07-29T18:20:00Z,27764.5,27775.0,27728.5,27749.0,5977
2026-07-29T18:25:00Z,27747.75,27777.25,27727.5,27776.5,4289
2026-07-29T18:30:00Z,27777.0,27820.0,27709.0,27756.0,8015
2026-07-29T18:35:00Z,27755.75,27888.5,27726.0,27867.75,7958
2026-07-29T18:40:00Z,27868.75,27987.5,27865.0,27975.5,10599
2026-07-29T18:45:00Z,27974.5,28053.25,27961.25,28043.25,9504
2026-07-29T18:50:00Z,28044.0,28087.5,28000.5,28086.0,6811
